sent,score,label,
"I mean, I I guess, maybe I can just started the kind of ground level.",0.7159503698349000,-1,
"I have a buddy that went to want to be Oh, really?",0.715929388999939,-1,
"So when you look underneath analytics This one, I think you're supposed to pick a store first now you're supposed to see you know, analytics for that store like, how many claims there are and the types like It's funny that you have this one, like, here's the city's your issue are coming from.",0.7147096395492550,-1,
" So especially sorry for Someone simone who was on top of things and, like, asking well in advance and he's like, please help I need this, and I'm like, you're like third.",0.71453857421875,-1,
"But if I can get the power of frame, for free, could be pretty cool.",0.7145013213157650,-1,
Maybe timelines there if there any would be helpful.,0.7144719958305360,-1,
"I think it's, like, ten bucks per employee per month.",0.7144433259963990,-1,
" As far as far as I know, like, look told on on Friday not to schedule engagements through air table, but if you want let's try it and Jebediah can double check if the engagements and emails are Schedule because I think it would be like very, very burden on the engineering time engineering team to wait for them and schedule all of the engagement that will comfortable through.",0.7143958806991580,-1,
It's like a lead generation platform somewhat similar to Zoom info.,0.7140547037124630,-1,
"So what we wanted was I think the integration that kicks you provided, I'm not sure if they've, like, changed.",0.7135545015335080,-1,
" Basically, in, like, that's is, you know, per person we can do three matches around or whatever a month?",0.7134921550750730,-1,
" You edit quantity, and then we're un hiding Well...",0.7134619951248170,-1,
We've got so much stuff going on that it's we're making it to where we can't get everything merged cleanly.,0.7132390141487120,-1,
So those are right only objections.,0.7130680680274960,-1,
"And some when the Calendar note came, I know you asked me what applications we use for, like, accounting to accounting and then the the Crm right leave multiple times, but that's fine.",0.7129384875297550,-1,
"I don't know who it it would be a good person to do this, but we can literally assign somebody select the first store.",0.7127599120140080,-1,
Maybe the first week of January should be like sort of massage and whenever Brian's ready to have a chat,0.712684154510498,-1,
 If you can run things through the auto scheduling do that.,0.7126191854476930,-1,
"Maybe You can find out, but...",0.7118192315101620,-1,
"It's probably a good a good industry to go after and see if we can get some easy wins and some kind of, you know, put some in incentive before that time period happens because they usually see kind of you know, record order numbers around the February time frame.",0.7113794684410100,-1,
And so it's gonna go a little bit against what.,0.7112878561019900,-1,
"Looking at reports, I've set up automated reports from him mostly to shoot over to you or email.",0.7110361456871030,-1,
"So it's like, hey, help us get an idea of what's going on set up these dashboards get things going.",0.7109434008598330,-1,
"I mean, it doesn't look like it actually",0.7106978297233580,-1,
Or maybe it has been remove it at a later date.,0.7106896638870240,-1,
So they are building out the actual logic for your pipeline.,0.710497260093689,-1,
They might have some thoughts.,0.7104015350341800,-1,
And so Maybe they need maybe they do need it.,0.7102935314178470,-1,
"They see it, but when they load it, it does this for a while then comes back and says there's no data to show.",0.7101012468338010,-1,
but I have an idea and it's also very hard to put down a number for an year for us.,0.7098885774612430,-1,
 You can keep building without giving anything.,0.7093637585639950,-1,
"I think my guess is that, like, we could just connected to, you know, like, Quickbooks",0.7091047167778020,-1,
"Like, the data is not is not correct that it pulls up.",0.7087664008140560,-1,
So we were trying to troubleshoot it in real time.,0.7068750858306890,-1,
"Yeah don't even know, like, when that was built, honestly, like that don't know if it's even updating or like, where the information's being stored.",0.7067693471908570,-1,
i cultural I still wanna give somebody else a little bit of power to Right?,0.706571102142334,-1,
" Like, now that we know how it can happen, it would be good to see if",0.7061596512794500,-1,
" It'd be great if just you're able to put it in, and then he can do it and then you just go from there and unless you need me to help with something.",0.7059925198554990,-1,
So looking at really after December twenty changes just to.,0.7059761881828310,-1,
"I mean, you can you can copy and paste all of your accounts into Excel and, like, map it in there and then copy it back into Mosaic.",0.7058466672897340,-1,
"The goal is, like, qualitative and quantitative stuff is I'm doing the you working on the F a stuff.",0.7056105136871340,-1,
"Or in the case of store, like, if you disable it, it it just disappears and it's not there.",0.7054927945137020,-1,
"Others prefer sometimes more of like, a handheld step by step approach.",0.7054170966148380,-1,
Especially if we wanna to layer it in with with of the other top line revenue that not necessarily the Arr met.,0.7053248286247250,-1,
Because I'm thinking that having them we would probably want both instead of having them separately.,0.7048100233078000,-1,
"So it was just the fact that I think the intro email that I got, that was about Who sent me the.",0.7046244144439700,-1,
How you're thinking about Arr You are kind of blending together to data sources.,0.7042880654335020,-1,
So if we only wanted to let them like have thirty one days and ever change it we could lock it.,0.704068124294281,-1,
"Awesome Well, anything else that I can send over to you to help as you're evaluating No.",0.7035691142082210,-1,
So not only was data load.,0.7035439014434810,-1,
"Not really production a lot of what management, but i sort of out on production now.",0.7034906148910520,-1,
"And we're Like, there's probably, like three lines you're able to see, like, three lines at the time.",0.7034265398979190,-1,
But I can find out a number.,0.703340470790863,-1,
This this... Is that...,0.702632486820221,-1,
This what I trying to figure out because we were getting the air.,0.7026257514953610,-1,
"So, yeah, these are all the debates I'm I'm having catch with catch with Galadriel every week.",0.7026146054267880,-1,
" I don't know what it stands for, but it's part of the java framework, and it is what we're using.",0.702576756477356,-1,
So My lease approach is trying to get them to enter into a longer agreement.,0.7023866176605230,-1,
So that they can kind of manage their some tests and grouping.,0.7023552060127260,-1,
"I just wanted the the time the time zone correct because sometimes you're just you know, you're just calling each each number that comes up next.",0.7017261385917660,-1,
Like then after they get that knocked out.,0.7017194628715520,-1,
" We should probably look at a few folks before we launch with this chart make sure this doesn't look Like a median resolution time is kinda nice, but this chart is like, a little",0.7014479041099550,-1,
"So you know, if I just want this thing dial, without looking at up ramp up or ramp down.",0.7014408111572270,-1,
"I know historically, Jericho and Harrison have both, like, tried to keep us from drawing to attention that we have all the order data, but I don't have.",0.7012968063354490,-1,
"I guess I would what we can do or, like, if it's something where it's like not super crazy to manage like we can do.",0.7012079358100890,-1,
 As far as I don't know.,0.701073944568634,-1,
Do I capitalize the end,0.7004512548446660,-1,
"Like, again, it's always hidden default but as soon as you change quantity, order protection shows up.",0.7004483938217160,-1,
" There's some things that you're like, I get that there's other apps and and add ons.",0.700139582157135,-1,
"I I think there's gonna be specific interest to and where you draw line, in terms of, like, recent contracts versus existing, That is all going to be essential for our data team to understand.",0.700006902217865,-1,
Thank you very much and knowing the race to up Right which is not Does converter records these conversations for you?,0.6999378204345700,-1,
Are they just logging in as admin or somebody else Say better not have the admin log in.,0.699410617351532,-1,
"But, you know, our first thing is let's make sure we're not accidentally charging them twice, and I don't think we are.",0.6989312171936040,-1,
And then correct me if I'm wrong.,0.6987826824188230,-1,
 One second Is Jebediah...,0.6986875534057620,-1,
" It's that like Don I, is that something It's a little bit gong",0.6983610391616820,-1,
"Was a force It this have to make, but",0.6983388662338260,-1,
Or maybe there's is cleanup up that needs to be done and have hubspot.,0.6977593302726750,-1,
" Penelope, Merry, do you wanna chime in?",0.6964772939682010,0,
They're not even set up.,0.695493221282959,-1,
"But when it comes to forecasting visualizing your data working with your Hr of, of your point of contact.",0.6954696178436280,-1,
Think she may already be working on it anyway.,0.6953417658805850,-1,
"I wanna help on real Quick can just I need like, two more minutes is that okay?",0.6952240467071530,0,
"Some of these are not valid, but we have concierge administrator and sales.",0.6951226592063900,-1,
" And a lot of times, we do not have, like, the name of the person who it is that we're reaching out to.",0.6950097680091860,-1,
"So would have to call the company's number or the apartment number before it is that we're we're able to have, like, each contact information.",0.6949435472488400,-1,
" Also so I don't know if you guys need another enterprise year, but I have somebody in mind if you want.",0.6948461532592770,-1,
"Then you could still have all the columns you want but you could, like, scroll back forth between them, and so you don't have to worry about, like, oh, this column doesn't like, exactly fit for for this screen size or we wanna add three more columns or or whatever the case is.",0.6942792534828190,-1,
"I also pushed him up on rebuttal, you know, what they should be saying to certain objections.",0.6942119002342220,-1,
"Talk to you a little bit about your reporting process, your tech app.",0.6941140294075010,-1,
 Meeting happening but you guys taking more on the status down holidays.,0.6938362717628480,-1,
I don't know how often we're even going into that.,0.6938112378120420,-1,
"Once you have done that, you were going to have to map the departments of the head count within your head count load, and a key thing to to think about if this is not already the case, isn't sharing there's one to one parity in the department structure of both your head count and your Erp.",0.6933406591415410,-1,
"So really, I think that data would live in both for so for recently closed close contracts, it would just be in Hubspot for existing customers with revenue, it would be like a a forecast of revenue based on they're exist if they're their revenue history, if that makes sense.",0.6933313012123110,-1,
 We should be pressing to see minutes and this one maybe just hiding for now.,0.6933015584945680,-1,
Just really starting off but they only have four point three percent offense.,0.692803144454956,-1,
"So it is java, but it's just the format of how you pass data.",0.692352294921875,-1,
"And so for, like, logging purposes, like, we wouldn't be able track down who did what.",0.6917823553085330,-1,
 Indeed you are right?,0.6917069554328920,-1,
 Trying to zoom out then my computer is also a bit slow.,0.6916267275810240,-1,
"You would select the store and then go to settings, and then you would like have a toggle here.",0.6915773153305050,-1,
This scoping call will actually start at the bottom.,0.6915707588195800,-1,
"Oh, but you know what?",0.6911505460739140,0,
" So, like, we'll walk through the specifics of it, but it's not a the box case.",0.6911348104476930,-1,
It would take me a couple of weeks at least to work and decided it's better if I just scrap the thing and start January first and the boards okay with it.,0.6906721591949460,-1,
"And I think that's probably what you're kind of alluding to is is like, hey.",0.6905381083488460,-1,
I'm just gonna plug in remote remote work and see what comes out.,0.6902028918266300,-1,
So say you work looking for mentions out the Hubspot integration across all those calls.,0.6897969245910650,-1,
And I'm assuming in in Salesforce already probably have some sort of a start end date in there anyways that we could pull from.,0.689600944519043,-1,
"So what bell has So what I show you before was, like where would we would make calls from?",0.6892396211624150,-1,
"And, I mean, crap man we're we're so far out of sync but where we were when they started that work and where we are now that, like, I don't know how we get it in and have it work.",0.6889904737472530,-1,
As best possible Who is in charge of buying solutions like that?,0.688816249370575,-1,
And is it the no answer that this position of the call,0.6884621381759640,-1,
 One of is we usually have dates of the license period absolutely voice where how would you traditionally see it in a zero?,0.6882444024086000,-1,
Except not have it all custom code or just just like we wanna display this data in this way.,0.6872864365577700,-1,
I don't know how meta meta decides which data to show you.,0.6872294545173650,-1,
"Even, you think we should just visit data management really quickly.",0.6858804225921630,-1,
I think that there's little to know follow up after accounts have closed.,0.685416042804718,-1,
"So I guess if I go back, she has two accounts, dot, and that's the same one.",0.6852927803993230,-1,
"We're just purely looking at what's available to scroll through on Linkedin, Twitter, etcetera.",0.6851186156272890,-1,
You might wanna go Jericho a heads up see wants a job on that one.,0.6850023865699770,-1,
"Which could be the reason why, but I think we I can still get some kind of automated work flow just clear out Like, you know, let's say that there's there's a...",0.6843554973602300,-1,
So one we thought about maybe hiding this and not adding in like a potential confusion or contention point.,0.6840012073516850,-1,
Do you wanna open if...,0.6839678287506100,-1,
"I think that that cars that we should touch on head count mapping if we haven't already and See if I was gonna ask Oh, sorry.",0.6839538812637330,-1,
These resources are dynamic.,0.6838837265968320,-1,
The big key is gonna be just data clement.,0.6837950348854070,-1,
"So like, I would imagine you can just set an inventory pretty easily.",0.683732271194458,-1,
 All this screen data is coming from your system.,0.6837261319160460,-1,
And then I'll get a little bit more into detail on this after after we do an evaluation,0.6836354732513430,-1,
And salesforce then create the lead based on the fields that they fill about.,0.6830979585647580,-1,
"I could be wrong, but I'm almost certain they don't have that.",0.6819517612457280,-1,
I I can't remember where he want either.,0.6818800568580630,-1,
Anyone breaking it on accident because then the customer will see whatever change.,0.6813573241233830,-1,
"If that's not the case, we're gonna have a disconnect forecast.",0.6812939047813420,-1,
"It's more like just trying to spread out the payment a little bit, you know, like spread out a little bit.",0.6812491416931150,-1,
"Because of the nature of like, when we realized revenue may not like, we may not have any revenue.",0.6811895370483400,-1,
How we actually find and participate in active conversations.,0.6809917688369750,-1,
"So you know, if I just want this thing to dial, without looking at up ramp up or ramp down",0.6809601187705990,-1,
The data looks fine.,0.6794993281364440,-1,
" Honestly, I can't remember.",0.6794824004173280,-1,
I don't really see a specific title there.,0.6793131828308110,-1,
"Like, if you have, you know, your follow test some people prefer to do their follow tasks in the morning.",0.6789652705192570,-1,
"They have like, blender bottle and a wall and a whisk He can't he can't get in and switch stores when he logs in.",0.6788281798362730,-1,
"But I think... like, for most of the other features, that kicks he has dial pad has as well like there no major difference.",0.6786282658576970,-1,
"If you do it too specifically, if you're using two few criteria whatever it is, yeah.",0.6784717440605160,-1,
They're actually seeing doesn't do anything.,0.6782695651054380,-1,
She's be having Internet issues Day.,0.6782059669494630,-1,
"Some of these may have been Sometimes there's, like, a discrepancy between titles in in Apollo and an zoom info.",0.6779585480690000,-1,
"So you're pumping the data and you have some lock within meta database to you know, Track.",0.6775449514389040,-1,
"We have a guy in our team at handles all those integrations and we work with all the different people, but essentially if For example, someone in the Va wants to submit a lead based on the disposition they click on in And also so, that will trigger something to happen in Salesforce.",0.6773182153701780,-1,
"I guess those the biggest things that I look at as a manager no longer way they're talking in the chances of they're having more success leads, wait times, up times, polished times, pause tells me whether someone is you know, not being productive.",0.6771196126937870,-1,
"If... If you guys have any kinda like, if... Anything interesting here on the phone maybe, just or not down.",0.6770285367965700,-1,
"Then underneath admin settings we can have... users, macros, start performance, stores like we could have that table where we can go and create new ones and like that.",0.6765099763870240,-1,
"You later, you are you on years?",0.6763975620269780,-1,
Let me I can tell you who else is actually.,0.6754502058029180,-1,
But then it's kinda less I find the Sc sdr is typically in the preference of of some more flexibility there.,0.6745169162750240,-1,
"It's at least a day maybe too, but I think it's a day",0.6744805574417110,-1,
It's just too bad that you can't just do that natively.,0.6742299795150760,-1,
"Yeah kinda kinda of reverse here, but...",0.6740867495536800,-1,
We might have monthly phase.,0.673767626285553,-1,
Metrics you don't have to calculate it.,0.6736613512039190,-1,
So not it because she moved recently.,0.673550546169281,-1,
"I look at their orders, they all have a like a different numbering ski, like, order number pattern that I'm used to for other stores.",0.67308109998703,-1,
"The chart should be gone and that should just be one decimal, please.",0.6730607748031620,-1,
And so it made it It seemed like it was longer than it really was.,0.6730486750602720,-1,
Or try to limit product using javascript.,0.6729448437690740,-1,
We have a revenue schedule metric that we could you could bring it in that way as well in zero.,0.672925591468811,-1,
"And when you use classes, it's it's easier and clear to do allocations.",0.6728722453117370,-1,
Anything you wanna chat through the elevated signals.,0.6727505922317510,-1,
"I I in hear, for example?",0.6725630164146420,-1,
"But if you go back to this cart, and do the full one.",0.6724084615707400,-1,
The timing of it.,0.6722851991653440,-1,
If we can do that.,0.6722707748413090,-1,
 We also had an issue where they've been getting some orders where order protection is there twice.,0.6719971895217900,-1,
I was just gonna test company.,0.6719694137573240,-1,
"So you'll notice that by default, it has this little thin border around the outside.",0.6717108488082890,-1,
I'm looking into that.,0.6711831092834470,-1,
Does have a limit on the Crm sync though.,0.6711236238479610,-1,
So there's different ways you can do it.,0.6709754467010500,-1,
"It probably doesn't make sense, you know, for your sent here call people in the europe since only you have about an hour window there.",0.6705162525177000,-1,
"Like, I we probably have enough screen real estate to where we can just have all those top level.",0.6700363159179690,-1,
"So let's see just wanted to call people that were in you know, those Us and Canada time zones.",0.6695361137390140,-1,
"They they are looking at a marketing perspective they're looking at the pipe drive, I think.",0.6694914102554320,-1,
But I also want to see what kind of tools can come in and this so that the manual work he's not the same thing as I do.,0.6691944003105160,-1,
But there's a wizard that's gonna prompt you to how it connect we will focus there.,0.6683893799781800,-1,
"Something to think about continue to drill into this, you know",0.668154776096344,-1,
"I mean, the search bar, we're gonna search transcript across every existing call, and we're gonna filter exactly where they were mentioned in what calls you can easily jump into this.",0.6681526303291320,-1,
So what happened is our previous accountants.,0.6681244373321530,-1,
"Once that's all done, you can hit publish and then this is the code that you put on the back end.",0.6677960753440860,-1,
"What we needed, we needed like, So hope hubspot does give you, like the the amount of calls that you make the duration of the call, but I think what my manager said that he needed us in addition to to hubspot was What was it?",0.6670500040054320,-1,
"Like, on the admin side, but when it comes to embedding it, it won't show up.",0.6670350432395940,-1,
Malik leak or just I set it up.,0.6665365099906920,-1,
 So if we did...,0.6664078831672670,-1,
And then you can also click through and structure a search.,0.6659673452377320,-1,
 You did a lot of testing and then didn't clean it up.,0.6658825278282170,-1,
Where are using it have been seen some results.,0.6657479405403140,-1,
"In Celsius in Vancouver which Celsius, oh my god.",0.665174126625061,-1,
"I do just to test things out every now and then, but",0.6651673913002010,-1,
"And that'll be important later when I talked to you about how we like, price things and how this all works, but essentially, topic channels are searches based on criteria",0.6649562120437620,-1,
"And this for us is very important, how frequently they are linkedin, what are some of the things that polls.",0.6648508906364440,-1,
 Let's go look at the stores in the database.,0.6647529006004330,-1,
"I mean, if we've got it with and our board is full of lawyers.",0.6646852493286130,-1,
I need two order protections.,0.6644101738929750,-1,
So I would think we get rid of this one.,0.6643983721733090,-1,
"They may actually have users, but since the owners never logged in, it doesn't have a place to will be everybody else and so it shows blank.",0.6642635464668270,-1,
To where they only allow it once on an order That's a good idea actually.,0.6641836762428280,-1,
Clicking leaking and there's probably something there.,0.6638941764831540,-1,
"But one of which is some some data and, like, dashboard in Our tool.",0.6638392210006710,-1,
They have a problem with that.,0.6634495258331300,-1,
You are so so early stage in a smaller company it shouldn't be two larger the lift.,0.6631859540939330,-1,
" I guess those the biggest things that I look at as a manager no longer way they're talking the chances of that they're having more success leads, wait times, wrap up times, pause times, pause tells me where some is.",0.6625925898551940,-1,
It's like a double agent.,0.6624278426170350,-1,
But I've either got fix that because it hasn't been working for a long time.,0.6622682213783260,-1,
"Not just come out and say, hey, they're gonna be a little more customer friendly, Like, do you know how to bring that up very gently without just saying hey you in trouble.",0.6619073748588560,-1,
If he's supporting netherlands in your...,0.6616350412368770,-1,
 Totally up to you.,0.6612730026245120,-1,
And i I was just noticing last night when I was testing all the roles and this was failing.,0.6610020995140080,-1,
"Plus, you know, if it's even if it's like, three Pm.",0.6606343388557430,-1,
 Think might be in Palo Alto.,0.6605371832847600,-1,
That's really wanna get then more specific,0.6600370407104490,-1,
"We're still onboarding them, but they're doing some more preliminary tracks before we can kick off onboarding.",0.6595593094825750,-1,
Octopus is ten can check it is five Cool.,0.6583701372146610,-1,
If I just wanna blast through a campaign and then call it really.,0.6579706072807310,-1,
"Like I said, being an Sdr for a while on a maybe day for a while see it better what's What's what's working where we're where we're lacking where we're where we're selling all that stuff.",0.6577906012535100,-1,
So my goal today is just to get a better under understanding of how you're looking at that and and makes that it would be something that we would be able to have a a successful onboarding and then be able to you with Mosaic.,0.6577693819999700,-1,
Engineering team getting us some answers there.,0.6577235460281370,-1,
For that licensing of the of the software and more insurance licensing.,0.6575611233711240,-1,
and i'm doing like a projection chart and what not using excel back separate.,0.6572489738464360,-1,
"But if I start changing the quantity, boom, order protection is hidden, you can now change the quantity here.",0.6570899486541750,-1,
" But if you look at it a california label i like, it's very difficult.",0.6569842100143430,-1,
"They had a different method, but this is one it look like we want.",0.6569615006446840,-1,
I'm pretty sure we don't have it right now.,0.6568642258644100,-1,
x amount of dollars per month or per per year.,0.6564005613327030,-1,
Probably We have when did we launch twenty percent so?,0.6561285853385930,2,
"And the way I do we may not be the right thing, but right now, I prioritized financial what.",0.6556186676025390,-1,
 If it's a seasoned agent and I hear they're making the same mistake.,0.6553521752357480,-1,
And customer success costing as well as just time spent regionally between different departments.,0.6550817489624020,-1,
"And we should be able to put it into a card view for for mobile, for example.",0.6549694538116460,-1,
"And so, you know, you're most likely gonna pull up how thought and show one of the key fields that we should be pulling from dates amounts, any sort of nuances your logic.",0.6548184156417850,-1,
"Listen it's your call with crazy, and understand the high level of the usage based pricing really your revenue has tied to the revenue of your customers in pretty concrete way.",0.6547347903251650,-1,
"So if you were just wanting to look at this onboarding feedback, you could just look at that specific clip itself.",0.6545813083648680,-1,
I'm sure that's on a hard sell at all of gonna mean efficiency.,0.654471755027771,-1,
Just because that would just like help with our cash.,0.6543143391609190,-1,
" Not at this stage Probably need to think about that, but it's gonna be for a period cited next year.",0.6541656255722050,-1,
"but I nowhere looking at some conversation intelligence tools, So I don't have any guys used anything in the past like Chorus or gong that'd be curious to hear anyone's feedback.",0.65362149477005,-1,
 If he's support the other.,0.6532952189445500,-1,
"They're walking you through analytics of building dashboards, and then the four components up our forecasting model.",0.6532180905342100,-1,
So I'll looking into adding some kind of trigger control on the back end.,0.6530377864837650,-1,
I did some initial investigation earlier when Penelope first reported it.,0.6529321670532230,-1,
Some might probably no holds.,0.6527822613716130,-1,
so I can't speak to that because I'm in Meta all day every everyday.,0.6525010466575620,-1,
"So we need to find a way to either force, like, to make sure that order protection doesn't appear, when you're changing companies, Or like, oh, look at that.",0.6519170999526980,-1,
"It expects lines on the jail, but What, not not too big.",0.6518319845199590,-1,
Style You just wanna give yourself enough time to to dive into all that.,0.651511549949646,-1,
" So like to have the control and some people don't there So for me, there's nothing I need to see or no, like, for it to go live.",0.6511523127555850,-1,
"So Cole, I think it would be great for us to mock up quick, then the new navigation we're under claims, we have new open approved denied.",0.6510187983512880,-1,
We can just read reconnect before it gets This this the last month of yours?,0.6510028839111330,2,
Sorry for jumping in here of engineering.,0.6507201790809630,-1,
"If we dig to that, so I I get personally invested in.",0.6502581834793090,-1,
 I have to go back and look but a couple them were just digital.,0.6502249240875240,-1,
" So, I guess maybe it's a follow meeting on Friday.",0.6497292518615720,-1,
 Think we're we're not we're not married though.,0.6496935486793520,-1,
They haven't really gotten going again as far as I mh.,0.649540364742279,-1,
"I actually miss misunderstood what you're saying earlier in the morning too, if possible, like, sometime before ten Am mountain time if that's possible.",0.6494166851043700,-1,
They've made a bunch of mistakes with the way the model is built.,0.6492392420768740,-1,
 I don't want Right?,0.6492250561714170,-1,
"It almost feels like there's, like, an opportunity for maybe our salespeople people like, if this is my account, I say like, hey.",0.649163544178009,-1,
Or she just needed to to connect live comm.,0.6490383148193360,-1,
You'll get a handful of topic channels.,0.6487138271331790,-1,
" You if you wanna, like, jump on any ones there we can also probably get some insight there, like, if if you guys talk to someone in there, It's they seem like a pretty massive brand.",0.648658037185669,-1,
 You get some possible.,0.6483018398284910,-1,
And who is not being productive.,0.6481696963310240,-1,
We wanna use the signed embedding option from their documentation.,0.6480373740196230,-1,
"and I I just need to hear back on a couple items if those are good to go as they are, then I think we can releases this to production either this evening or tomorrow.",0.6479633450508120,-1,
And also would dial out seven different telephone numbers.,0.6478456258773800,-1,
But then there's also other tokens you can pass as well like here's the store Id or here's the session or here's the date filter.,0.6472510099411010,-1,
Another another thing that's that's often commonly helpful if we're trying to do some cross cross source analysis is to have a common identifier that runs between the two.,0.6469928622245790,-1,
"Email, which is sending over that file and and making sure the call you have with them.",0.6469439268112180,-1,
" Where was just like, utterly failing, like, all the time.",0.6468402743339540,-1,
"But in our case, we're wanting to put it in side of an application or a dashboard",0.6465600728988650,-1,
Maybe maybe end of this week or beginning...,0.6464457511901860,-1,
Since they usually need to push stuff off and until then.,0.6463007926940920,-1,
It will still have a limit on the crm sync right now.,0.6462099552154540,-1,
Quietly in the last three weeks left twenty five percent but never can public me See like know my one of my last companies actually this one that I worked out for a long time they laid off like over a hundred people and their execs to say anything about it.,0.6462095379829410,-1,
"Like, if if you have a, you know, like,",0.6460291147232060,-1,
kind of an unnecessary,0.6459923386573790,-1,
i I would much rather keep forty What do you do when you were gold these...,0.6448197960853580,-1,
"It's like, well, I think that's should just be included is part of the normal package, like, I'm using a dial",0.6447604894638060,-1,
"And then planning through say model is it seems like that's probably not as immediately important as some other items, like, getting a board report up and running seems like one a to me.",0.6446166038513180,-1,
Are you in in the car I am I'm sorry.,0.6440781354904180,-1,
"We don't use it much, but they have a way to, like, i a grade your agents, based on like skills, And Not sure.",0.6436346173286440,-1,
"So I'm trying to, like, filter through them.",0.6435460448265080,-1,
A little bit more from cs details.,0.6434784531593320,-1,
"I mean, the other thing is too once we have all of our cells.",0.643470287322998,-1,
So I wouldn't really necessarily know what to look for.,0.6431995034217830,-1,
"Just things to all their, like, different, you know, break point structures and having things in components it, like applies across all the pages.",0.6431986093521120,-1,
You just have agents pounding these things and it wasn't very intuitive.,0.6430631279945370,-1,
 So I'll prompt to you on our follow...,0.6429585218429570,-1,
"Rs support is mainly dedicated to like, little Ui models, if you think something should be worked one way, but it is it like, little product usability items.",0.6429122090339660,-1,
And so I've been able to get things to a place where we have a process.,0.6425864100456240,-1,
I'll have to play around and see which one I go with.,0.6425675749778750,-1,
Getting my head out of this website.,0.6423684358596800,-1,
"So if I were to use this bug highlight, it's just gonna catch sure, you know, you're if you were telling me about a bug you ran into, It's just gonna capture the clip of that dialogue.",0.6419352293014530,-1,
Because I've been assisting with data engine and a little bit for stuff.,0.6419264078140260,-1,
"We're causing bugs we're causing, we're losing stuff and we've got to get that straightened up first before we go any further.",0.6418343186378480,-1,
I'm gonna suppress all the stuff that doesn't really fit what I'm looking for.,0.641556441783905,-1,
"Unless there's stuff like, you know, you guys wanna go into a deep dive on that's that's sort of why the thirty minute The thirty minute allocation is there.",0.6409953236579900,-1,
"I wouldn't call it, I would call it out of the box.",0.6407862901687620,-1,
We'll get our first graph probably end of the year.,0.6406968832015990,-1,
And then here's the code you put on the front end.,0.6405357718467710,-1,
"Like from a tools perspective and also just a funnel perspective to, like, be an asset like the the analytics that we have so that you I mean, maybe you you understand, like, exactly what leads to success already or maybe not, but wanna ultimately be an asset, like from an operational perspective, not just a reporting perspective.",0.6399675011634830,-1,
Or ton off buildings to the Crm.,0.6395054459571840,-1,
"i I would either wanna move it down, like by us because it's an us thing or get rid of it altogether knowing that we can look at this anytime we want.",0.6391483545303350,-1,
"I I don't think any of are really that good frankly, but you know any that have good attribution i'd be interested in have conversation.",0.63907790184021,-1,
"and they didn't want it, like, we need to build to cancel it, you know, And so think there's a place for having it.",0.6389928460121160,-1,
So let me go back to onboarding here.,0.6388128399848940,-1,
"We have we we had a couple things where like, when you shrunk it down to mobile instead of saying it would a claim date, but this was switching to the order date.",0.6387038230896000,-1,
"And James, you wanna give a little bit of your background and some of the work you've done previously, which might be helpful for everyone to understand.",0.6385089755058290,-1,
That would tell you what the actual usage patterns were over time.,0.6379901766777040,-1,
But there's some reason why it's...,0.6379262208938600,-1,
"A lot of what I do is really just sales training, like how to overcome objections and stuff.",0.6378224492073060,-1,
"When they get it, this will not be visible, but they also still have the date filter where they can change it if they want.",0.6377885937690740,-1,
"So things were out of sync like, because we had a whole different mobile in issues.",0.637597382068634,-1,
"So I mean, the thing for efficiency or two days or Whatever it is to get everything synced up seems very reasonable to me so imagine that.",0.637536346912384,-1,
"But, like, right like, it's populating a random store live date, all those stores did not go live on July six Yeah.",0.6374543905258180,-1,
Whatever the bug in real time.,0.6374480724334720,-1,
"So So I think we can probably just, like, use your account or rachel the, you know, maybe just an.",0.6370821595191960,-1,
It looks like the the first way we're going to look at doing this for with Mosaic is the data in Quickbooks.,0.6368718147277830,-1,
Chance to kinda learn and make mistakes in.,0.6367989182472230,-1,
"Again, we have a lot of out of the box templates to give you a starting point.",0.636791467666626,-1,
"To maybe reach out to those prospects, but that there a filter that I can use when my prospects are already Once my task has already started, say have, you know, five hundred tasks to filter from there the time zones.",0.6366536617279050,-1,
So the way we would avoid doing that is to make sure it has its own.,0.6364474892616270,-1,
"And so when you click into that, you have all these options.",0.6363381743431090,-1,
Devin when has one never logged in.,0.6361823678016660,-1,
"So right now, if you were to go press star task and your prospects come up.",0.6357957124710080,-1,
So I don't know if you guys have had a chance to review Arr and pipeline at all yet.,0.6357134580612180,-1,
"Like, I wanna hire She's always like checking.",0.6356467008590700,-1,
"I know Just to get my background and like, it's kind of a little messy thing I have back there",0.6352100372314450,-1,
I don't think it has a fully depth Types.,0.6351549625396730,-1,
They just let they used to be a much of manual journal entries to clean it all up.,0.6350372433662420,-1,
"well it's good for as Crm, but we needed a dial that would integrate with Top hubspot.",0.6350312829017640,-1,
But it depends on the your chart accounts.,0.634979248046875,-1,
"And instead given that we're gonna do straight line as a as a proxy, what we're gonna be able to do is just use the hubspot contract value over the period of time and just divide those two numbers and and recognize that it'll be similar to the signals where they'll be sort of the booking date, so the date in which the contract was signed.",0.6348763108253480,-1,
and then we can have billing and payouts and settings.,0.6348185539245610,-1,
"Pause time time from that we can kinda Calculate, what someone's conversion rate it is whether their wasting leads are burning through, you know, can't campaigns some fast.",0.634749174118042,-1,
"You you even have promote where you can kinda like just listen to calls live,",0.6347177624702450,-1,
I'll see if our team can get that disconnected for you.,0.6345304846763610,-1,
